,protein_id,namespace,phage_id,description,isPhage,struc_cluster_id,struc_cluster_size
552,YP_007112560.1,cellular_component,NC_019723,Lom outer membrane protein,True,1166,15
2368,NP_418265.1,biological_process,NC_000913.3,outer membrane phospholipase A,False,1166,15
2339,NP_414945.1,molecular_function,NC_000913.3,nucleoside-specific channel-forming protein Tsx,False,1166,15
4319,QXV79693.1,biological_process,MZ501072,nicotinamide mononucleotide transporter,True,1198,8
4320,QXV85162.1,biological_process,MZ501108,nicotinamide mononucleotide transporter,True,1198,8
4321,QXV84640.1,biological_process,MZ501105,nicotinamide mononucleotide transporter,True,1198,8
4322,QXV85326.1,biological_process,MZ501109,nicotinamide mononucleotide transporter,True,1198,8
4323,QXV80443.1,biological_process,MZ501076,nicotinamide mononucleotide transporter,True,1198,8
4324,NP_415272.1,biological_process,NC_000913.3,nicotinamide riboside transporter,False,1198,8
1690,NP_416937.2,biological_process,NC_000913.3,putative phage integrase IntZ,False,1266,12
5517,NP_416937.2,molecular_function,NC_000913.3,putative phage integrase IntZ,False,1266,12
5520,NP_415069.1,molecular_function,NC_000913.3,putative integrase,False,1266,12
5522,NP_046786.1,molecular_function,NC_001895.1,integrase,True,1266,12
6764,YP_007112565.1,biological_process,NC_019723,integrase,True,1266,12
6763,NP_415658.1,biological_process,NC_000913.3,putative integrase,False,1266,12
5516,NP_416850.1,molecular_function,NC_000913.3,prophage CPS-53 integrase,False,1266,12
6759,XPK40718.1,biological_process,PQ850599,hypothetical protein,True,1266,12
5515,NP_417111.1,molecular_function,NC_000913.3,integrase IntA,False,1266,12
5507,NP_414815.1,molecular_function,NC_000913.3,putative phage integrase,False,1266,12
5513,XPK41245.1,molecular_function,PQ850606,integrase,True,1266,12
5512,NP_040609.1,molecular_function,NC_001416,integrase,True,1266,12
5511,YP_007112565.1,molecular_function,NC_019723,integrase,True,1266,12
5510,NP_415658.1,molecular_function,NC_000913.3,putative integrase,False,1266,12
6765,NP_040609.1,biological_process,NC_001416,integrase,True,1266,12
5506,XPK40718.1,molecular_function,PQ850599,hypothetical protein,True,1266,12
2982,YP_007112565.1,biological_process,NC_019723,integrase,True,1266,12
2983,NP_040609.1,biological_process,NC_001416,integrase,True,1266,12
5514,NP_415861.1,molecular_function,NC_000913.3,putative integrase,False,1266,12
6766,XPK41245.1,biological_process,PQ850606,integrase,True,1266,12
6760,NP_414815.1,biological_process,NC_000913.3,putative phage integrase,False,1266,12
6768,NP_417111.1,biological_process,NC_000913.3,integrase IntA,False,1266,12
1684,YP_007112565.1,biological_process,NC_019723,integrase,True,1266,12
1679,XPK40718.1,biological_process,PQ850599,hypothetical protein,True,1266,12
6767,NP_415861.1,biological_process,NC_000913.3,putative integrase,False,1266,12
1685,NP_040609.1,biological_process,NC_001416,integrase,True,1266,12
1686,XPK41245.1,biological_process,PQ850606,integrase,True,1266,12
1687,NP_415861.1,biological_process,NC_000913.3,putative integrase,False,1266,12
1688,NP_417111.1,biological_process,NC_000913.3,integrase IntA,False,1266,12
1689,NP_416850.1,biological_process,NC_000913.3,prophage CPS-53 integrase,False,1266,12
1693,NP_415069.1,biological_process,NC_000913.3,putative integrase,False,1266,12
1683,NP_415658.1,biological_process,NC_000913.3,putative integrase,False,1266,12
1695,NP_046786.1,biological_process,NC_001895.1,integrase,True,1266,12
7378,YP_007112565.1,molecular_function,NC_019723,integrase,True,1266,12
7375,NP_415658.1,molecular_function,NC_000913.3,putative integrase,False,1266,12
7014,NP_040609.1,biological_process,NC_001416,integrase,True,1266,12
7013,YP_007112565.1,biological_process,NC_019723,integrase,True,1266,12
7012,NP_415658.1,biological_process,NC_000913.3,putative integrase,False,1266,12
6775,NP_046786.1,biological_process,NC_001895.1,integrase,True,1266,12
6773,NP_415069.1,biological_process,NC_000913.3,putative integrase,False,1266,12
6770,NP_416937.2,biological_process,NC_000913.3,putative phage integrase IntZ,False,1266,12
6769,NP_416850.1,biological_process,NC_000913.3,prophage CPS-53 integrase,False,1266,12
7379,NP_040609.1,molecular_function,NC_001416,integrase,True,1266,12
1680,NP_414815.1,biological_process,NC_000913.3,putative phage integrase,False,1266,12
9855,NP_417176.1,biological_process,NC_000913.3,carbon storage regulator,False,1297,2
9856,XPK41308.1,biological_process,PQ850607,CsrA-like regulator,True,1297,2
2807,NP_417176.1,biological_process,NC_000913.3,carbon storage regulator,False,1297,2
2808,XPK41308.1,biological_process,PQ850607,CsrA-like regulator,True,1297,2
9197,NP_417504.1,molecular_function,NC_000913.3,cAMP phosphodiesterase,False,1432,22
3528,NP_040641.1,molecular_function,NC_001416,serine/threonine protein phosphatase,True,1432,22
3474,QXV77330.1,molecular_function,MZ501058,serine/threonine phosphatase,True,1432,22
11002,NP_417504.1,molecular_function,NC_000913.3,cAMP phosphodiesterase,False,1432,22
3245,NP_414591.1,molecular_function,NC_000913.3,diadenosine tetraphosphatase,False,1432,22
4197,YP_007112597.1,molecular_function,NC_019723,serine/threonine protein phosphatase,True,1432,22
4196,NP_040641.1,molecular_function,NC_001416,serine/threonine protein phosphatase,True,1432,22
4195,QXV83930.1,molecular_function,MZ501100,putative phosphatase,True,1432,22
4194,QXV78325.1,molecular_function,MZ501063,putative phosphatase,True,1432,22
4193,NP_417214.1,molecular_function,NC_000913.3,phosphoprotein phosphatase 2,False,1432,22
4192,XPK40763.1,molecular_function,PQ850599,putative phosphatase protein,True,1432,22
4191,NP_416352.4,molecular_function,NC_000913.3,phosphoprotein phosphatase 1,False,1432,22
4190,QXV81536.1,molecular_function,MZ501084,putative phosphatase,True,1432,22
3475,QXV79740.1,molecular_function,MZ501072,serine/threonine phosphatase,True,1432,22
3529,YP_007112597.1,molecular_function,NC_019723,serine/threonine protein phosphatase,True,1432,22
3515,NP_414706.2,molecular_function,NC_000913.3,phosphodiesterase YaeI,False,1432,22
3490,NP_414591.1,molecular_function,NC_000913.3,diadenosine tetraphosphatase,False,1432,22
3491,QXV85201.1,molecular_function,MZ501108,serine/threonine phosphatase,True,1432,22
3509,NP_417214.1,molecular_function,NC_000913.3,phosphoprotein phosphatase 2,False,1432,22
3493,NP_416352.4,molecular_function,NC_000913.3,phosphoprotein phosphatase 1,False,1432,22
3494,QXV84684.1,molecular_function,MZ501105,serine/threonine phosphatase,True,1432,22
3495,XPK40763.1,molecular_function,PQ850599,putative phosphatase protein,True,1432,22
3498,YP_006556.1,molecular_function,NC_005856.1,metallophosphoesterase,True,1432,22
3524,QXV80137.1,molecular_function,MZ501074,serine/threonine phosphatase,True,1432,22
3526,QXV78325.1,molecular_function,MZ501063,putative phosphatase,True,1432,22
3483,NP_417504.1,molecular_function,NC_000913.3,cAMP phosphodiesterase,False,1432,22
3527,QXV83930.1,molecular_function,MZ501100,putative phosphatase,True,1432,22
3500,YP_006863.1,molecular_function,NC_005859.1,NinI-like serine-threonine phosphatase,True,1432,22
3489,QXV81536.1,molecular_function,MZ501084,putative phosphatase,True,1432,22
3486,QXV84417.1,molecular_function,MZ501103,serine/threonine phosphatase,True,1432,22
3507,QXV85375.1,molecular_function,MZ501109,serine/threonine phosphatase,True,1432,22
3505,QXV80310.1,molecular_function,MZ501075,serine/threonine phosphatase,True,1432,22
3501,QXV80488.1,molecular_function,MZ501076,serine/threonine phosphatase,True,1432,22
2558,QXV78057.1,biological_process,MZ501062,ribosome hibernation factor,True,1507,14
2557,QXV82893.1,biological_process,MZ501094,ribosome hibernation factor,True,1507,14
2547,QXV82675.1,biological_process,MZ501093,ribosome hibernation factor,True,1507,14
2556,QXV76720.1,biological_process,MZ501054,ribosome hibernation factor,True,1507,14
2555,QXV81051.1,biological_process,MZ501082,ribosome hibernation factor,True,1507,14
2554,QXV77619.1,biological_process,MZ501060,ribosome hibernation factor,True,1507,14
2553,NP_417088.1,biological_process,NC_000913.3,ribosome-associated inhibitor A,False,1507,14
2552,QXV85664.1,biological_process,MZ501111,ribosome hibernation factor,True,1507,14
2551,QXV75701.1,biological_process,MZ501048,ribosome hibernation factor,True,1507,14
2550,QXV81274.1,biological_process,MZ501083,ribosome hibernation factor,True,1507,14
2549,QXV84231.1,biological_process,MZ501102,ribosome hibernation factor,True,1507,14
2548,NP_417670.1,biological_process,NC_000913.3,ribosome hibernation-promoting factor,False,1507,14
2545,QXV77844.1,biological_process,MZ501061,ribosome hibernation factor,True,1507,14
2546,QXV79940.1,biological_process,MZ501073,ribosome hibernation factor,True,1507,14
10013,QXV80245.1,molecular_function,MZ501075,RNAseH,True,1546,13
10070,QXV84369.1,molecular_function,MZ501103,RNAseH,True,1546,13
10021,QXV80421.1,molecular_function,MZ501076,RNAseH,True,1546,13
10020,QXV84623.1,molecular_function,MZ501105,RNAseH,True,1546,13
10019,QXV85309.1,molecular_function,MZ501109,RNAseH,True,1546,13
1741,NP_414750.1,molecular_function,NC_000913.3,ribonuclease HI,False,1546,13
8740,YP_006919.1,molecular_function,NC_005859.1,Rnase H,True,1546,13
8739,QXV79672.1,molecular_function,MZ501072,RNAseH,True,1546,13
8738,QXV80079.1,molecular_function,MZ501074,RNAseH,True,1546,13
10008,QXV85137.1,molecular_function,MZ501108,RNAseH,True,1546,13
10005,NP_414750.1,molecular_function,NC_000913.3,ribonuclease HI,False,1546,13
10001,YP_006919.1,molecular_function,NC_005859.1,Rnase H,True,1546,13
1747,QXV85309.1,molecular_function,MZ501109,RNAseH,True,1546,13
1540,NP_417756.1,biological_process,NC_000913.3,30S ribosomal subunit protein S11,False,1546,13
8741,NP_414750.1,molecular_function,NC_000913.3,ribonuclease HI,False,1546,13
8742,QXV85137.1,molecular_function,MZ501108,RNAseH,True,1546,13
9999,QXV79672.1,molecular_function,MZ501072,RNAseH,True,1546,13
4400,NP_417424.1,biological_process,NC_000913.3,ribonuclease H-like domain-containing nuclease,False,1546,13
9974,QXV80079.1,molecular_function,MZ501074,RNAseH,True,1546,13
1739,QXV79672.1,molecular_function,MZ501072,RNAseH,True,1546,13
1740,YP_006919.1,molecular_function,NC_005859.1,Rnase H,True,1546,13
8737,QXV77275.1,molecular_function,MZ501058,RNAseH,True,1546,13
8744,QXV85309.1,molecular_function,MZ501109,RNAseH,True,1546,13
8746,QXV80421.1,molecular_function,MZ501076,RNAseH,True,1546,13
8747,QXV84369.1,molecular_function,MZ501103,RNAseH,True,1546,13
8189,NP_417756.1,biological_process,NC_000913.3,30S ribosomal subunit protein S11,False,1546,13
1746,QXV80245.1,molecular_function,MZ501075,RNAseH,True,1546,13
8743,QXV80245.1,molecular_function,MZ501075,RNAseH,True,1546,13
1744,QXV85137.1,molecular_function,MZ501108,RNAseH,True,1546,13
8745,QXV84623.1,molecular_function,MZ501105,RNAseH,True,1546,13
1738,QXV80079.1,molecular_function,MZ501074,RNAseH,True,1546,13
9955,QXV77275.1,molecular_function,MZ501058,RNAseH,True,1546,13
1750,QXV84369.1,molecular_function,MZ501103,RNAseH,True,1546,13
1749,QXV80421.1,molecular_function,MZ501076,RNAseH,True,1546,13
1748,QXV84623.1,molecular_function,MZ501105,RNAseH,True,1546,13
10421,NP_417424.1,biological_process,NC_000913.3,ribonuclease H-like domain-containing nuclease,False,1546,13
10382,NP_417756.1,biological_process,NC_000913.3,30S ribosomal subunit protein S11,False,1546,13
3624,NP_417424.1,biological_process,NC_000913.3,ribonuclease H-like domain-containing nuclease,False,1546,13
1735,QXV77275.1,molecular_function,MZ501058,RNAseH,True,1546,13
8356,QXV84892.1,biological_process,MZ501106,RecA-like recombination protein,True,1615,23
8355,QXV78865.1,biological_process,MZ501066,RecA-like recombination protein,True,1615,23
8357,QXV76364.1,biological_process,MZ501052,RecA-like recombination protein,True,1615,23
8354,QXV76005.1,biological_process,MZ501050,RecA-like recombination protein,True,1615,23
8358,AYD82638.1,biological_process,MH751506.1,RecA-like recombination protein,True,1615,23
6792,NP_417179.1,biological_process,NC_000913.3,DNA recombination/repair protein RecA,False,1615,23
6786,AXN58082.1,biological_process,MH550421.1,RecA-like recombination protein,True,1615,23
8352,QXV83183.1,biological_process,MZ501096,RecA-like recombination protein,True,1615,23
8351,QXV79144.1,biological_process,MZ501067,RecA-like recombination protein,True,1615,23
6787,QXV78593.1,biological_process,MZ501065,RecA-like recombination protein,True,1615,23
8349,QXV75429.1,biological_process,MZ501046,RecA-like recombination protein,True,1615,23
8348,NP_417179.1,biological_process,NC_000913.3,DNA recombination/repair protein RecA,False,1615,23
8359,AXN58082.1,biological_process,MH550421.1,RecA-like recombination protein,True,1615,23
522,NP_415831.1,molecular_function,NC_000913.3,D-glucoside 3-dehydrogenase,False,1615,23
521,NP_417558.2,molecular_function,NC_000913.3,putative oxidoreductase YgjR,False,1615,23
520,NP_416141.4,molecular_function,NC_000913.3,putative oxidoreductase YdgJ,False,1615,23
519,NP_415586.1,molecular_function,NC_000913.3,putative oxidoreductase YceM,False,1615,23
518,NP_417897.1,molecular_function,NC_000913.3,putative oxidoreductase YhhX,False,1615,23
517,NP_418700.2,molecular_function,NC_000913.3,"2,7-anhydro-N-acetylneuraminate hydratase",False,1615,23
8353,QXV85990.1,biological_process,MZ501113,RecA-like recombination protein,True,1615,23
8360,QXV78593.1,biological_process,MZ501065,RecA-like recombination protein,True,1615,23
8350,QXV82134.1,biological_process,MZ501089,RecA-like recombination protein,True,1615,23
8362,QXV76983.1,biological_process,MZ501056,RecA-like recombination protein,True,1615,23
8377,QXV78593.1,biological_process,MZ501065,RecA-like recombination protein,True,1615,23
6778,QXV79144.1,biological_process,MZ501067,RecA-like recombination protein,True,1615,23
6779,QXV83183.1,biological_process,MZ501096,RecA-like recombination protein,True,1615,23
8382,NP_417179.1,biological_process,NC_000913.3,DNA recombination/repair protein RecA,False,1615,23
8369,QXV83183.1,biological_process,MZ501096,RecA-like recombination protein,True,1615,23
8370,QXV85990.1,biological_process,MZ501113,RecA-like recombination protein,True,1615,23
8371,QXV76005.1,biological_process,MZ501050,RecA-like recombination protein,True,1615,23
8372,QXV78865.1,biological_process,MZ501066,RecA-like recombination protein,True,1615,23
8381,NP_049656.2,biological_process,NC_000866.4,recombinase,True,1615,23
8380,QXV75149.1,biological_process,MZ501047,RecA-like recombination protein,True,1615,23
8373,QXV84892.1,biological_process,MZ501106,RecA-like recombination protein,True,1615,23
8374,QXV76364.1,biological_process,MZ501052,RecA-like recombination protein,True,1615,23
8375,AYD82638.1,biological_process,MH751506.1,RecA-like recombination protein,True,1615,23
8376,AXN58082.1,biological_process,MH550421.1,RecA-like recombination protein,True,1615,23
8379,QXV76983.1,biological_process,MZ501056,RecA-like recombination protein,True,1615,23
8368,QXV79144.1,biological_process,MZ501067,RecA-like recombination protein,True,1615,23
8367,QXV82134.1,biological_process,MZ501089,RecA-like recombination protein,True,1615,23
6788,QXV83518.1,biological_process,MZ501098,RecA-like recombination protein,True,1615,23
6790,QXV75149.1,biological_process,MZ501047,RecA-like recombination protein,True,1615,23
6785,AYD82638.1,biological_process,MH751506.1,RecA-like recombination protein,True,1615,23
6784,QXV76364.1,biological_process,MZ501052,RecA-like recombination protein,True,1615,23
6783,QXV84892.1,biological_process,MZ501106,RecA-like recombination protein,True,1615,23
6782,QXV78865.1,biological_process,MZ501066,RecA-like recombination protein,True,1615,23
6781,QXV76005.1,biological_process,MZ501050,RecA-like recombination protein,True,1615,23
6780,QXV85990.1,biological_process,MZ501113,RecA-like recombination protein,True,1615,23
8363,QXV75149.1,biological_process,MZ501047,RecA-like recombination protein,True,1615,23
6789,QXV76983.1,biological_process,MZ501056,RecA-like recombination protein,True,1615,23
8361,QXV83518.1,biological_process,MZ501098,RecA-like recombination protein,True,1615,23
8378,QXV83518.1,biological_process,MZ501098,RecA-like recombination protein,True,1615,23
